Date,Open,High,Low,Close,Volume,10ma,50ma
2020-10-19 00:00:00+05:30,2176.4746949663627,2214.8850200907154,2141.7908822770105,2162.71044921875,14398973,2216.6042724609374,2170.8238525390625
2020-10-20 00:00:00+05:30,2165.4930399704845,2179.406258217197,2138.90885510623,2142.5361328125,8529573,2211.1929931640625,2171.540380859375
2020-10-21 00:00:00+05:30,2154.5613009433528,2178.412533057117,2084.746756943689,2111.430419921875,15728986,2197.985400390625,2171.3575244140625
2020-10-22 00:00:00+05:30,2114.212836962232,2119.281320759155,2078.038565865132,2093.8896484375,14215215,2184.83740234375,2170.947080078125
2020-10-23 00:00:00+05:30,2092.945799869741,2121.7660411784886,2083.405209144201,2099.9521484375,10809307,2172.8720703125,2170.768203125
2020-10-26 00:00:00+05:30,2088.920618073151,2088.920618073151,2005.987947158251,2016.522216796875,17225212,2152.20595703125,2169.0847021484374
2020-10-27 00:00:00+05:30,2022.2863387376929,2047.0817545629536,1992.5716548834364,2021.8887939453125,16835005,2127.738562011719,2167.9547485351563
2020-10-28 00:00:00+05:30,2029.143533753274,2044.9448773014076,1994.956744924068,1998.9815673828125,13809929,2100.3046630859376,2165.826025390625
2020-10-29 00:00:00+05:30,1984.6212535077373,2029.342313301352,1978.6584455352552,2014.3359375,14147418,2082.456005859375,2163.74599609375
2020-10-30 00:00:00+05:30,2020.8949432113104,2052.2991613369554,2009.267516528713,2041.7647705078125,15700946,2070.4012084960937,2162.9002661132813
2020-11-02 00:00:00+05:30,2014.43529307734,2014.43529307734,1847.625764334132,1865.812255859375,45857806,2040.7113891601562,2158.8376049804688
2020-11-03 00:00:00+05:30,1878.2845631523533,1897.1667889194937,1823.724844436152,1838.9300537109373,40931170,2010.35078125,2153.9610205078125
2020-11-04 00:00:00+05:30,1825.6130837404155,1917.0428081302452,1825.6130837404155,1901.3406982421875,37003111,1989.3418090820312,2150.6039575195314
2020-11-05 00:00:00+05:30,1942.8318532051333,1948.7946611594973,1920.0241613051476,1942.881591796875,17170274,1974.2410034179688,2146.980559082031
2020-11-06 00:00:00+05:30,1977.664674603197,2027.3547418042824,1965.888152939268,2016.572021484375,30770080,1965.9029907226563,2145.3616528320313
2020-11-09 00:00:00+05:30,2049.317761667851,2056.174893599949,2023.379450637745,2037.98828125,16539467,1968.0495971679688,2144.0607641601564
2020-11-10 00:00:00+05:30,2064.125413357223,2077.044830966103,2028.5472763396192,2071.628662109375,17045147,1973.023583984375,2144.1372875976563
2020-11-11 00:00:00+05:30,2076.050955922054,2082.0137638375795,1965.8383653540343,1984.8199462890625,26178477,1971.607421875,2142.347451171875
2020-11-12 00:00:00+05:30,1968.720363794192,1996.0001607943063,1952.8195430871208,1967.7265625,18481466,1966.946484375,2139.4018212890624
2020-11-13 00:00:00+05:30,1969.714139629628,2024.025403917964,1969.4656893092908,1984.02490234375,20946864,1961.1724975585937,2137.1021630859377
2020-11-14 00:00:00+05:30,2002.4103000795649,2002.807844869528,1982.9814357854768,1989.888427734375,2411900,1973.5801147460938,2135.6124560546873
2020-11-17 00:00:00+05:30,2072.0756769796308,2072.0756769796308,1972.6955485873225,1980.8944091796875,21479385,1987.7765502929688,2133.835539550781
2020-11-18 00:00:00+05:30,1980.8945045905984,1994.062372236817,1947.9499661790287,1974.8819580078125,14030652,1995.1306762695312,2131.45240234375
2020-11-19 00:00:00+05:30,1974.8819029167744,1997.9877832363356,1955.9996781394989,1960.9190673828125,12828008,1996.934423828125,2127.7117309570312
2020-11-20 00:00:00+05:30,1962.7575847468088,1971.5030847891096,1883.2534800482035,1887.7255859375,26522972,1984.0497802734376,2119.4731176757814
2020-11-23 00:00:00+05:30,1938.9063432133923,1957.788567980719,1914.3097609506904,1938.608154296875,20918665,1974.111767578125,2112.137868652344
2020-11-24 00:00:00+05:30,1951.8257496908848,1961.763762673018,1920.02410814806,1951.87548828125,14277083,1962.1364501953126,2105.4098315429687
2020-11-25 00:00:00+05:30,1967.7265492206316,1980.596227368111,1930.1608120282383,1935.7261962890625,15062376,1957.2270751953124,2098.0348291015625
2020-11-26 00:00:00+05:30,1940.943743349296,1952.8196207618064,1918.086312673712,1940.4964599609373,11924527,1954.5040649414063,2090.641940917969
2020-11-27 00:00:00+05:30,1928.4715165271864,1943.974793299152,1909.4899350358976,1917.837890625,21845931,1947.8853637695313,2083.3086791992187
2020-12-01 00:00:00+05:30,1928.3223688174116,1954.061847292408,1918.086287999943,1942.7822265625,9114939,1943.1747436523438,2076.3361694335936
2020-12-02 00:00:00+05:30,1946.3598911612717,1949.838195791889,1923.0055600699825,1946.0120849609373,10240168,1939.6865112304688,2070.4190771484373
2020-12-03 00:00:00+05:30,1959.7761600765916,1968.8197276276053,1946.5089370081712,1951.87548828125,12822945,1937.3858642578125,2065.50771484375
2020-12-04 00:00:00+05:30,1956.7948188512305,1956.7948188512305,1927.9745802800344,1934.6827392578125,8521388,1934.7622314453124,2059.861931152344
2020-12-07 00:00:00+05:30,1928.570887968204,1952.819665327106,1928.570887968204,1946.061767578125,8418767,1940.595849609375,2055.429577636719
2020-12-08 00:00:00+05:30,1948.993459050394,2001.7642842317305,1937.912550205721,1981.391357421875,20030506,1944.874169921875,2051.2963598632814
2020-12-09 00:00:00+05:30,1997.4908759339817,2021.1931340079784,1986.8572505413204,2014.385498046875,13464375,1951.1251708984375,2047.5338256835937
2020-12-10 00:00:00+05:30,2009.068678782474,2015.9259319980165,1988.5963963165048,1994.5592041015625,7414229,1957.0084716796875,2042.802333984375
2020-12-11 00:00:00+05:30,2000.5221425731067,2025.3671766338755,1962.012339778915,1993.3668212890625,12434745,1962.2955078125,2038.2596704101563
2020-12-14 00:00:00+05:30,1995.503237276494,2002.5095848457004,1974.037153830701,1978.95654296875,7989830,1968.407373046875,2033.6096752929689
2020-12-15 00:00:00+05:30,1977.3665209762853,1977.3665209762853,1948.943826292565,1962.1116943359373,8561406,1970.3403198242188,2028.88216796875
2020-12-16 00:00:00+05:30,1975.677072570492,1982.5839433882768,1953.515254066,1964.298095703125,8565904,1972.1689208984376,2024.2351513671874
2020-12-17 00:00:00+05:30,1972.1987129315776,1992.5716399233124,1964.8942975167809,1973.2918701171875,9346460,1974.3105590820312,2018.8308618164062
2020-12-18 00:00:00+05:30,1967.825980160992,1992.4723015563568,1952.819604410185,1979.205078125,8522215,1978.76279296875,2013.9075708007813
2020-12-21 00:00:00+05:30,1997.5406736378336,2009.4662895998508,1843.749917794324,1927.6763916015625,20368545,1976.9242553710938,2008.0689892578125
2020-12-22 00:00:00+05:30,1936.9188737587333,1946.7575316028945,1876.7441521670407,1924.695068359375,12986606,1971.2546264648438,2002.0992236328125
2020-12-23 00:00:00+05:30,1918.036535249048,1939.3535249003244,1908.7445172296095,1931.8006591796875,8999898,1962.996142578125,1995.4039819335937
2020-12-24 00:00:00+05:30,1934.931183600567,1986.4101408628017,1933.8380264036332,1981.7889404296875,9588577,1961.7191162109375,1989.573349609375
2020-12-28 00:00:00+05:30,1994.2610295333689,2005.491032801468,1982.931791711167,1990.8822021484373,7947719,1961.470654296875,1985.5345434570313
2020-12-29 00:00:00+05:30,1996.546841862808,1999.826434727808,1970.2608456061464,1977.71435546875,8589407,1961.346435546875,1981.8425756835939
2020-12-30 00:00:00+05:30,1982.882042839186,1994.757919842828,1963.3042057643736,1983.1304931640625,10173132,1963.4483154296875,1978.2509765625
2020-12-31 00:00:00+05:30,1981.1428965692544,1999.4288647983087,1966.335232899012,1972.9937744140625,8667516,1964.3178833007812,1974.8601293945312
2021-01-01 00:00:00+05:30,1975.6769543533803,1984.6211659173543,1969.714146644064,1975.1800537109373,4622002,1964.5067016601558,1972.1351220703125
2021-01-04 00:00:00+05:30,1982.7329328335293,1986.509426267492,1955.8009420908384,1978.50927734375,11312992,1964.4371215820308,1969.8275146484375
2021-01-05 00:00:00+05:30,1956.7947677711768,1971.3042425482972,1943.8753508178888,1953.9127197265625,11132803,1967.060754394531,1966.9067260742188
2021-01-06 00:00:00+05:30,1953.7140171330684,1953.813373001216,1893.3405876265456,1902.3841552734373,21414270,1964.8296630859372,1964.62396484375
2021-01-07 00:00:00+05:30,1908.5954851198649,1932.943618098483,1893.3406587204788,1899.303466796875,14918406,1961.5799438476558,1962.1722583007813
2021-01-08 00:00:00+05:30,1906.1108692893763,1926.3844398156605,1900.2474174308168,1921.7135009765625,12709792,1955.5723999023435,1960.6268969726561
2021-01-11 00:00:00+05:30,1926.7821189203128,1926.7821189203128,1880.769067579052,1885.4896240234373,15371556,1945.0331420898438,1958.049970703125
2021-01-12 00:00:00+05:30,1891.2039347925424,1947.850610716439,1888.123174926076,1944.9189453125,18996047,1941.7536010742188,1956.1130541992188
2021-01-13 00:00:00+05:30,1951.3786878866465,1962.7079262174236,1906.5581499836085,1926.7821044921875,12284876,1936.1187622070313,1957.332451171875
2021-01-14 00:00:00+05:30,1932.943622641721,1954.7078964344512,1927.030553144186,1948.4468994140625,9946818,1933.6640747070312,1959.5227880859375
2021-01-15 00:00:00+05:30,1948.4468323029976,1961.565082438251,1908.1482618015036,1925.4403076171875,9503790,1928.6901000976563,1960.0047802734375
2021-01-18 00:00:00+05:30,1937.0181475307136,1984.621255487919,1911.4277632899457,1971.652099609375,16198856,1928.0043823242188,1960.5801904296875
2021-01-19 00:00:00+05:30,1982.285822319785,2018.4104759501083,1982.285822319785,2003.9010009765625,14771048,1933.0032104492188,1960.3267700195313
2021-01-20 00:00:00+05:30,2008.8699901766695,2045.243093821556,1988.9939639976456,2041.9635009765625,14271669,1946.9611450195312,1960.4062744140624
2021-01-21 00:00:00+05:30,2069.094428025493,2106.858879641713,2062.1378185172425,2086.386474609375,18038987,1965.6694458007812,1960.7014306640624
2021-01-22 00:00:00+05:30,2097.914567104244,2102.2376998571444,2022.534761942596,2036.895263671875,14090818,1977.1876220703125,1961.7429370117188
2021-01-25 00:00:00+05:30,2022.335970326452,2022.335970326452,1920.0241718085877,1928.9683837890625,25016570,1981.535498046875,1960.9677734375
2021-01-27 00:00:00+05:30,1913.0675802507624,1913.0675802507624,1876.2969306563325,1883.2535400390625,19553809,1975.3689575195312,1958.9523461914061
2021-01-28 00:00:00+05:30,1868.4956293412904,1911.378181784823,1858.4085213929263,1864.91796875,15722291,1969.1825439453125,1956.4529370117189
2021-01-29 00:00:00+05:30,1882.5579463711688,1901.24133896835,1818.656471022358,1830.5323486328125,20173258,1957.3910888671876,1953.4456958007813
2021-02-01 00:00:00+05:30,1847.874145125279,1893.191459741401,1836.54478614284,1883.5516357421875,15774504,1953.2022216796875,1951.6190893554688
2021-02-02 00:00:00+05:30,1902.38421688518,1927.9746014142609,1843.451748842267,1913.8626708984373,19138414,1947.4232788085938,1950.6779614257812
2021-02-03 00:00:00+05:30,1916.3472082575872,1939.900251930259,1888.222581284576,1918.6826171875,13984228,1938.9014404296875,1951.2971020507812
2021-02-04 00:00:00+05:30,1912.073637266392,1927.974457534719,1893.1914131977528,1912.371826171875,11826848,1925.9422729492187,1950.7723754882813
2021-02-05 00:00:00+05:30,1918.086314316072,1932.5957895380943,1908.098562378168,1911.8253173828125,9344470,1908.4861572265625,1949.9713720703126
2021-02-08 00:00:00+05:30,1921.067668593115,1956.794777120728,1917.092463357725,1939.353515625,9776136,1898.731982421875,1950.0439184570312
2021-02-09 00:00:00+05:30,1949.788511177793,1977.267142783112,1940.19842519594,1944.0245361328125,9047308,1900.23759765625,1950.1144799804688
2021-02-10 00:00:00+05:30,1941.6393458891248,1972.4471870778964,1915.3533492712568,1962.06201171875,9799560,1908.1184448242188,1950.9989624023438
2021-02-11 00:00:00+05:30,1967.7266833940075,2051.4047089805586,1960.024722890824,2042.9573974609373,19631870,1925.9223876953124,1953.0024658203124
2021-02-12 00:00:00+05:30,2042.758564428952,2065.1190935944355,2002.907156712306,2028.9447021484373,14074374,1945.763623046875,1954.6611181640626
2021-02-15 00:00:00+05:30,2035.354914077852,2048.5227820344785,2012.4477443146409,2020.0006103515625,7287590,1959.4085205078125,1956.0236206054688
2021-02-16 00:00:00+05:30,2027.106309994936,2066.5104365946167,2022.3857535676896,2046.73388671875,9886093,1972.6956420898437,1958.2646435546876
2021-02-17 00:00:00+05:30,2047.230788450288,2082.957898587349,2037.8891527772048,2070.336669921875,10957388,1987.8610473632812,1960.7501416015625
2021-02-18 00:00:00+05:30,2072.075622787672,2095.33047517237,2046.3362672581436,2054.8828125,8605531,2002.1121459960937,1962.219970703125
2021-02-19 00:00:00+05:30,2044.249408953904,2091.902135906978,2040.5723924267943,2067.405029296875,10800704,2017.6701171875,1963.280361328125
2021-02-22 00:00:00+05:30,2067.106680676496,2076.945216384578,1982.5838325397276,1995.65234375,10985697,2023.3,1963.3022241210938
2021-02-23 00:00:00+05:30,2035.3050974227835,2040.1746268256684,2001.118307851783,2010.9072265625,11834752,2029.9882690429688,1963.6530322265626
2021-02-24 00:00:00+05:30,2017.416526650064,2052.44802052416,2013.590416120867,2048.224365234375,4987735,2038.6045043945312,1965.038388671875
2021-02-25 00:00:00+05:30,2063.1316834823706,2138.660589043382,2060.1502793154887,2131.05810546875,16085897,2047.4145751953124,1968.4173168945313
2021-02-26 00:00:00+05:30,2103.877402385012,2120.6725477055265,2057.864352569795,2072.870849609375,17297575,2051.8071899414062,1970.5887719726563
2021-03-01 00:00:00+05:30,2097.119675219375,2098.908566272908,2049.7153967508866,2088.67236328125,8159670,2058.674365234375,1972.8963818359375
2021-03-02 00:00:00+05:30,2108.846377583764,2116.796788055333,2076.150411570344,2092.945556640625,7915073,2063.2955322265625,1975.17119140625
2021-03-03 00:00:00+05:30,2107.9023068621677,2206.1394203021327,2094.138061734616,2188.449951171875,14733134,2075.1068603515623,1980.3866625976561
2021-03-04 00:00:00+05:30,2166.4869715747323,2176.375246612197,2144.3251526519743,2162.36279296875,9892597,2085.8548583984375,1985.1400170898437
2021-03-05 00:00:00+05:30,2142.6355834380606,2198.2387171451483,2139.7039181550067,2165.19482421875,11773630,2095.633837890625,1989.807900390625
2021-03-08 00:00:00+05:30,2155.058060584668,2218.0649642444228,2154.561159948148,2177.51806640625,9002404,2113.82041015625,1993.7224829101563
2021-03-09 00:00:00+05:30,2186.3629794548824,2200.077486669647,2133.2940841863,2177.468505859375,6993792,2130.4765380859376,1997.454208984375
2021-03-10 00:00:00+05:30,2193.3195770026787,2201.36946497961,2156.7973774309303,2168.4248046875,5316182,2142.49658203125,2001.26841796875
2021-03-12 00:00:00+05:30,2181.39395370511,2192.723191994625,2110.7345809783737,2124.349853515625,7783173,2141.8257568359377,2004.0928051757812
2021-03-15 00:00:00+05:30,2126.784447586861,2135.579443213604,2067.60353367784,2095.827392578125,7706170,2144.1214111328127,2006.5494775390625
2021-03-16 00:00:00+05:30,2100.895941891605,2112.821557455796,2082.510617896811,2087.5791015625,6402757,2144.0120849609375,2008.7974584960937
2021-03-17 00:00:00+05:30,2085.044761937144,2089.964029601196,2022.4849004359871,2042.6094970703125,8865521,2138.978479003906,2010.079462890625
2021-03-18 00:00:00+05:30,2060.0506926937724,2071.8770741705507,1988.5964736741344,1996.646240234375,9528809,2119.7981079101564,2010.9341333007812
2021-03-19 00:00:00+05:30,1978.658322967324,2082.858482882681,1970.5092011018517,2069.09423828125,19284892,2110.4712524414062,2014.2683349609374
2021-03-22 00:00:00+05:30,2058.1625109646657,2061.143914891703,2020.5967729585427,2049.61572265625,8571196,2098.9133422851564,2017.274580078125
2021-03-23 00:00:00+05:30,2049.1686299047924,2096.622644015244,2043.2555604416168,2074.560302734375,8039865,2088.617565917969,2020.3315161132812
2021-03-24 00:00:00+05:30,2066.858301475684,2066.858301475684,2027.7522436789964,2034.6094970703125,7763726,2074.3316650390625,2023.3139135742188
2021-03-25 00:00:00+05:30,2041.267911931611,2041.267911931611,1972.6956208297213,1979.1055908203125,10153757,2055.3997436523437,2023.997646484375
2021-03-26 00:00:00+05:30,1999.528194713728,2001.2176083806269,1961.465556795861,1982.2857666015625,9313160,2041.1933349609376,2025.1077197265624
2021-03-30 00:00:00+05:30,1995.553052672078,2036.199429652188,1979.2050694662307,2016.7210693359373,9433842,2033.2827026367188,2026.473203125
2021-03-31 00:00:00+05:30,2005.4910131665429,2037.1931774238676,1986.6087885628936,1990.683349609375,7499740,2023.5931274414063,2027.7780639648438
2021-04-01 00:00:00+05:30,2005.4910279209769,2017.416643547861,1990.7331028454355,2009.317138671875,5410307,2020.2638916015626,2028.5313647460937
2021-04-05 00:00:00+05:30,2012.3978603419448,2012.4475989315688,1949.937473941536,1980.2484130859373,6864856,2018.6241088867187,2028.0583129882812
2021-04-06 00:00:00+05:30,1991.577837401093,1992.521900125903,1956.7947913386984,1972.0,6465241,2008.9146850585937,2026.65904296875
2021-04-07 00:00:00+05:30,1987.602627042629,2034.2119329095065,1980.944206767491,1990.4349365234373,11198918,2002.9966064453124,2024.7400122070312
2021-04-08 00:00:00+05:30,1998.5344352603663,2009.4662496750177,1980.6460116727549,1992.91943359375,7092878,1994.83251953125,2023.8604956054687
2021-04-09 00:00:00+05:30,1986.0621602915448,1993.9132148275603,1967.7265748243176,1969.763916015625,6478482,1988.3479614257812,2024.67640625
2021-04-12 00:00:00+05:30,1946.856836943408,1949.2419844366943,1888.471007862027,1899.303466796875,9646031,1980.3677490234375,2024.9974047851563
2021-04-13 00:00:00+05:30,1912.0737406278276,1928.5708182852777,1905.96183824407,1919.825439453125,8958261,1974.1217163085937,2026.0955541992187
2021-04-15 00:00:00+05:30,1914.359501324244,1948.8443580638664,1901.1418954493508,1932.2479248046875,9102492,1965.6744018554687,2028.1298657226562
2021-04-16 00:00:00+05:30,1924.5956411639029,1937.813247445309,1914.5085333505808,1920.12353515625,7225679,1958.6184204101562,2028.8613037109376
2021-04-19 00:00:00+05:30,1892.1976567275144,1904.520816989937,1878.2844386633408,1889.911865234375,8527967,1946.6778930664063,2028.3822875976562
2021-04-20 00:00:00+05:30,1898.657496962448,1907.1048085165864,1878.7317311828183,1889.365478515625,7939490,1937.589599609375,2027.7959448242189
2021-04-22 00:00:00+05:30,1880.520572615667,1902.5829136857024,1865.0669133600363,1894.5828857421875,6687573,1929.8478881835938,2027.440166015625
2021-04-23 00:00:00+05:30,1894.1852065022547,1907.0052670524303,1883.601198792913,1892.54541015625,5459016,1920.058935546875,2027.0545678710937
2021-04-26 00:00:00+05:30,1908.0984401318133,1949.8380935096968,1899.651129329147,1925.8377685546875,9620785,1913.3507690429688,2026.7842529296875
2021-04-27 00:00:00+05:30,1927.9745400856093,1984.8199264534005,1926.235387794295,1976.322998046875,9226547,1914.0066772460937,2027.4302221679689
2021-04-28 00:00:00+05:30,1985.465951533944,1995.55305923854,1967.8757166189005,1984.91943359375,7902002,1922.5682739257813,2027.8873706054687
2021-04-29 00:00:00+05:30,2010.3607662991944,2031.8268511016636,1994.857489570391,2011.503662109375,8035915,1931.7360961914062,2027.2582958984376
2021-04-30 00:00:00+05:30,1996.0499371318,2023.379473238907,1975.229848150204,1982.13671875,9150974,1936.7249755859375,2026.3221362304687
2021-05-03 00:00:00+05:30,1953.8134871849388,1966.73290495371,1931.055411621836,1946.9066162109373,10909942,1939.4032836914062,2024.8602563476563
2021-05-04 00:00:00+05:30,1937.912593171285,1955.60230536774,1899.154341307859,1904.7196044921875,10083693,1940.8840576171874,2022.019970703125
2021-05-05 00:00:00+05:30,1911.4277302423704,1926.483844390325,1896.2226429484413,1908.1978759765625,5719649,1942.7672973632812,2018.7771948242187
2021-05-06 00:00:00+05:30,1909.9369674544453,1923.0054785611408,1894.7814979205657,1919.0302734375,6749281,1945.2120361328125,2016.0601440429687
2021-05-07 00:00:00+05:30,1925.738564932749,1943.527633350965,1914.0613990764928,1919.7757568359373,5671163,1947.9350708007812,2013.10755859375
2021-05-10 00:00:00+05:30,1926.9808377742415,1934.732536910652,1909.0426746939495,1914.2601318359373,6433879,1946.7773071289062,2011.4797143554688
2021-05-11 00:00:00+05:30,1903.1295953964184,1926.5336658391525,1898.1605886199263,1921.1671142578125,6220217,1941.26171875,2009.684912109375
2021-05-12 00:00:00+05:30,1918.135899438144,1920.918591653751,1895.1791132571173,1901.291015625,6081627,1932.898876953125,2006.7462451171875
2021-05-14 00:00:00+05:30,1916.098719453693,1929.962199602,1894.185351411644,1925.2913818359373,6134079,1924.2776489257812,2002.6309106445312
2021-05-17 00:00:00+05:30,1925.2913169626424,1951.2791240410024,1918.434063694487,1948.1983642578125,5479424,1920.8838134765624,2000.1374609375
2021-05-18 00:00:00+05:30,1968.7203269257905,1990.186410215612,1960.2730160833528,1975.627197265625,5567958,1923.7558715820312,1997.8765576171875
2021-05-19 00:00:00+05:30,1967.72653805656,2003.9505462544205,1959.7761278017856,1984.6708984375,7530294,1931.7510009765624,1995.711064453125
2021-05-20 00:00:00+05:30,1985.5156559888835,1998.435072982947,1968.7203896338733,1973.0931396484373,5271497,1938.24052734375,1991.4039282226563
2021-05-21 00:00:00+05:30,1979.6523100124416,1997.143189693598,1973.6895018497532,1990.136962890625,4977555,1945.3511962890625,1987.9594116210938
2021-05-24 00:00:00+05:30,1995.5531107134964,1997.342001668876,1969.7142756146168,1973.3416748046875,3946636,1950.7077880859374,1984.1223486328124
2021-05-25 00:00:00+05:30,1984.024972881147,1984.621229408427,1947.850580691296,1950.9810791015625,6821015,1954.3798828125,1979.5916088867189
2021-05-26 00:00:00+05:30,1962.7576470150848,1967.2297530462583,1953.1178225400115,1957.83837890625,3452113,1958.0470092773437,1975.1990063476562
2021-05-27 00:00:00+05:30,1958.0868550169212,1980.646097212348,1950.0867055970543,1963.850830078125,12377100,1964.3029907226562,1971.1075268554687
2021-05-28 00:00:00+05:30,1977.6645201607728,2091.9516657982044,1977.6645201607728,2081.81494140625,26060864,1979.9553466796874,1970.2568286132812
2021-05-31 00:00:00+05:30,2088.9702728875754,2178.114198423976,2072.125389859534,2146.908935546875,27285782,1999.8264038085938,1971.2784594726563
2021-06-01 00:00:00+05:30,2152.57363965522,2188.3504868517057,2133.194514090457,2155.45556640625,12928379,2017.8092407226563,1972.6359887695312
2021-06-02 00:00:00+05:30,2143.629514813139,2195.8040857578258,2143.629514813139,2187.605224609375,11366816,2038.1026733398437,1975.5359033203124
2021-06-03 00:00:00+05:30,2207.2328677279597,2236.05310778384,2182.487310386068,2195.953125,11064116,2060.388671875,1979.522041015625
2021-06-04 00:00:00+05:30,2201.0710496792267,2202.7107246853507,2170.710373067606,2176.921630859375,6677278,2079.067138671875,1981.6785888671875
2021-06-07 00:00:00+05:30,2188.350560479995,2228.102614258015,2171.4559376243365,2213.593017578125,7539326,2103.0922729492186,1984.958134765625
2021-06-08 00:00:00+05:30,2212.7981747494955,2213.344571388142,2184.52433234509,2200.87255859375,4464889,2128.0814208984375,1987.4843798828124
2021-06-09 00:00:00+05:30,2205.245079359734,2207.232681954921,2144.5734616162035,2161.517822265625,5265326,2148.449365234375,1990.0225463867187
2021-06-10 00:00:00+05:30,2179.8036983013158,2216.176923331568,2164.0520930997395,2169.46826171875,6532832,2169.0111083984375,1993.8297998046876
2021-06-11 00:00:00+05:30,2176.347394567997,2221.312113254162,2173.555994178819,2206.506591796875,6351520,2181.4802734375,1998.3142163085938
2021-06-14 00:00:00+05:30,2208.3512252708238,2251.471401565615,2188.461157950506,2238.161376953125,9383416,2190.605517578125,2002.7430224609375
2021-06-15 00:00:00+05:30,2254.213074652778,2268.071253157722,2233.5752592718336,2243.24609375,7002898,2199.3845703125,2007.79427734375
2021-06-16 00:00:00+05:30,2238.1615205773505,2240.305213095626,2199.22892935296,2204.961669921875,4982975,2201.12021484375,2011.70716796875
2021-06-17 00:00:00+05:30,2193.396340970251,2228.291282758414,2173.3565770373584,2208.999267578125,7266765,2202.4248291015624,2016.2821850585938
2021-06-18 00:00:00+05:30,2218.819785894701,2228.291270040286,2177.793401932469,2218.96923828125,13553801,2206.62958984375,2021.2215698242187
2021-06-21 00:00:00+05:30,2196.885731547781,2240.753656298452,2193.545689913877,2230.534423828125,5624044,2208.32373046875,2026.0235595703125
2021-06-22 00:00:00+05:30,2247.2342953656776,2254.2132838606017,2212.688399678922,2219.069091796875,5940386,2210.1433837890627,2030.546552734375
2021-06-23 00:00:00+05:30,2243.2460998499523,2243.844396173024,2195.0910348916173,2198.730224609375,7685796,2213.8646240234375,2035.12587890625
2021-06-24 00:00:00+05:30,2200.225846569306,2207.952583572885,2133.576411310802,2147.035888671875,42209687,2211.62138671875,2040.08052734375
2021-06-25 00:00:00+05:30,2147.03587270371,2147.03587270371,2074.8532920154,2098.133056640625,25546334,2200.784033203125,2043.6466796875
2021-06-28 00:00:00+05:30,2115.6304654261294,2120.1169579305674,2074.753533719027,2079.738525390625,9357852,2184.941748046875,2046.5964916992189
2021-06-29 00:00:00+05:30,2083.228051637881,2102.6695194564686,2077.844357912777,2081.533203125,12526981,2168.770458984375,2049.824685058594
2021-06-30 00:00:00+05:30,2089.957774363689,2116.278433228692,2084.773431666982,2104.314453125,9120556,2158.7057373046873,2054.112736816406
2021-07-01 00:00:00+05:30,2111.642452994536,2116.776897006735,2088.711491512536,2091.652587890625,5784627,2146.9710693359375,2058.1584790039065
2021-07-02 00:00:00+05:30,2090.7053369904256,2126.497476917709,2086.6674453833525,2122.6591796875,6500973,2137.3400634765626,2062.7200048828126
2021-07-05 00:00:00+05:30,2130.036879422537,2147.085646995847,2125.101786727456,2143.74560546875,5400604,2128.661181640625,2067.7440087890627
2021-07-06 00:00:00+05:30,2138.511538306003,2142.4496330630323,2113.8358294186432,2118.422119140625,4647361,2118.596484375,2071.5956958007814
2021-07-07 00:00:00+05:30,2121.363129797004,2121.363129797004,2091.702430414341,2103.71630859375,4824931,2109.0950927734375,2074.1435620117186
2021-07-08 00:00:00+05:30,2110.5956114699457,2110.5956114699457,2074.7535694160388,2086.31884765625,5162088,2103.023388671875,2076.1715502929687
2021-07-09 00:00:00+05:30,2081.7325309257176,2085.421376096852,2059.898364674242,2064.98291015625,4170886,2099.7083740234375,2077.241135253906
2021-07-12 00:00:00+05:30,2073.5071983467647,2095.1919112036185,2068.2729573123515,2077.84423828125,3962111,2099.5189453125,2079.1552856445314
2021-07-13 00:00:00+05:30,2093.69636495914,2096.737258361232,2081.782284325809,2093.397216796875,3099956,2100.7053466796874,2082.08509765625
2021-07-14 00:00:00+05:30,2094.0455488512293,2100.5260380243067,2075.002783302607,2079.738525390625,3937768,2098.24775390625,2085.5854760742186
2021-07-15 00:00:00+05:30,2088.7115411265586,2088.7115411265586,2072.2610683682824,2076.099609375,4360415,2096.6924560546877,2088.9435107421873
2021-07-16 00:00:00+05:30,2081.4831716439044,2108.4021253665173,2081.3337192641147,2106.05908203125,4074206,2095.0324462890626,2092.6840869140624
2021-07-19 00:00:00+05:30,2093.6965551622666,2117.6245157926924,2085.9698178753583,2092.649658203125,3855577,2089.9228515625,2096.141564941406
2021-07-20 00:00:00+05:30,2093.197978476494,2101.672464219314,2077.744504474881,2087.51513671875,3111185,2086.8321533203125,2099.6066650390626
2021-07-22 00:00:00+05:30,2112.639380101301,2117.524574367491,2091.8518683563498,2114.334228515625,3679260,2087.8939453125,2103.470007324219
2021-07-23 00:00:00+05:30,2128.043097334293,2128.043097334293,2095.7404478863323,2099.37939453125,4585938,2089.2,2107.431774902344
2021-07-26 00:00:00+05:30,2101.672365730009,2114.6333433175287,2064.883226710088,2070.615966796875,5717830,2089.7633056640625,2110.3382666015623
2021-07-27 00:00:00+05:30,2070.566154977179,2077.445346006512,2035.870564838048,2048.83154296875,4995516,2086.8620361328126,2112.3509301757813
2021-07-28 00:00:00+05:30,2051.82253665989,2051.82253665989,2010.197856919584,2031.2344970703125,5952355,2080.6457641601564,2113.463076171875
